id,InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
4381,INV5380,S243,Ruler,16,2025-06-05,26.86,C861,USA
4382,INV5381,S416,Notebook,46,2025-07-21,76.5,C778,India
4383,INV5382,S563,Stapler,40,2025-10-13,88.94,C137,France
4384,INV5383,S111,Eraser,34,2025-02-18,62.33,C589,France
4385,INV5384,S120,Pen,9,2025-03-01,30.93,C240,Germany
4386,INV5385,S511,Stapler,19,2025-12-23,48.3,C412,UK
4387,INV5386,S511,Stapler,31,2025-09-12,77.33,C603,India
4388,INV5387,S403,Notebook,2,2025-12-16,23.21,C594,India
4389,INV5388,S927,Notebook,46,2025-11-27,76.65,C426,France
4390,INV5389,S985,Pencil,24,2025-01-19,31.72,C692,UK
4391,INV5390,S866,Pen,3,2025-04-26,26.49,C604,Germany
4392,INV5391,S830,Eraser,3,2025-07-18,83.81,C129,USA
4393,INV5392,S900,Eraser,16,2025-12-25,12.62,C566,France
4394,INV5393,S170,Eraser,11,2025-06-20,64.73,C733,USA
4395,INV5394,S343,Ruler,28,2025-08-23,38.99,C114,India
4396,INV5395,S830,Eraser,20,2025-09-19,28.48,C301,India
4397,INV5396,S873,Marker,50,2025-04-18,83.75,C142,Germany
4398,INV5397,S819,Notebook,40,2025-10-28,45.35,C916,UK
4399,INV5398,S907,Notebook,40,2025-02-23,53.2,C283,UK
4400,INV5399,S342,Eraser,15,2025-08-24,94.31,C660,UK
4401,INV5400,S664,Marker,10,2025-06-06,29.65,C852,USA
4402,INV5401,S418,Ruler,40,2025-04-29,43.81,C585,France
4403,INV5402,S858,Marker,2,2025-05-29,4.87,C955,India
4404,INV5403,S226,Notebook,38,2025-05-10,82.03,C274,USA
4405,INV5404,S609,Marker,43,2025-05-04,52.53,C405,India
4406,INV5405,S845,Marker,50,2025-01-01,29.74,C153,UK
4407,INV5406,S534,Pen,14,2025-03-11,23.72,C465,India
4408,INV5407,S339,Pencil,13,2025-12-27,5.71,C740,UK
4409,INV5408,S264,Marker,19,2025-01-06,14.7,C165,Germany
4410,INV5409,S419,Eraser,12,2025-01-11,64.65,C792,India
4411,INV5410,S142,Pen,42,2025-04-29,24.89,C932,France
4412,INV5411,S943,Pencil,32,2025-12-12,99.18,C873,France
4413,INV5412,S988,Ruler,32,2025-08-22,72.8,C451,France
4414,INV5413,S679,Eraser,3,2025-05-23,52.57,C678,India
4415,INV5414,S530,Marker,31,2025-05-01,37.02,C369,France
4416,INV5415,S685,Eraser,25,2025-04-11,12.14,C722,India
4417,INV5416,S173,Marker,50,2025-09-01,26.35,C850,India
4418,INV5417,S642,Stapler,5,2025-09-27,2.02,C608,UK
4419,INV5418,S629,Pen,27,2025-03-13,85.52,C880,UK
4420,INV5419,S178,Pen,43,2025-07-10,88.15,C609,UK
4421,INV5420,S750,Notebook,15,2025-12-28,3.63,C821,Germany
4422,INV5421,S719,Pen,3,2025-11-23,85.94,C797,USA
4423,INV5422,S341,Eraser,6,2025-04-14,86.38,C932,India
4424,INV5423,S520,Pen,19,2025-03-28,47.97,C804,Germany
4425,INV5424,S382,Stapler,24,2025-06-27,59.41,C594,USA
4426,INV5425,S626,Notebook,39,2025-02-27,55.31,C547,Germany
4427,INV5426,S569,Notebook,29,2025-09-10,56.07,C389,USA
4428,INV5427,S587,Pencil,49,2025-06-03,25.09,C139,India
4429,INV5428,S702,Pen,17,2025-06-29,28.99,C565,France
4430,INV5429,S603,Ruler,42,2025-10-26,10.61,C652,UK
4431,INV5430,S879,Pen,10,2025-10-05,21.53,C235,France
4432,INV5431,S344,Stapler,43,2025-07-24,63.97,C762,UK
4433,INV5432,S297,Ruler,33,2025-11-27,75.56,C348,UK
4434,INV5433,S991,Pencil,14,2025-09-08,42.03,C364,India
4435,INV5434,S399,Stapler,32,2025-10-30,29.47,C960,India
4436,INV5435,S251,Pen,41,2025-10-22,83.77,C191,UK
4437,INV5436,S473,Notebook,6,2025-01-24,1.02,C709,France
4438,INV5437,S877,Pen,38,2025-11-29,25.84,C855,UK
4439,INV5438,S451,Notebook,37,2025-02-26,95.42,C366,Germany
4440,INV5439,S627,Marker,4,2025-05-02,99.86,C287,Germany
4441,INV5440,S333,Pen,50,2025-08-11,37.16,C437,UK
4442,INV5441,S654,Pen,7,2025-11-16,92.53,C289,UK
4443,INV5442,S403,Pencil,30,2025-06-08,65.8,C192,India
4444,INV5443,S303,Stapler,15,2025-08-07,73.46,C319,India
4445,INV5444,S113,Pencil,18,2025-08-04,97.15,C858,India
4446,INV5445,S983,Stapler,12,2025-12-09,16.05,C720,India
4447,INV5446,S985,Stapler,46,2025-01-03,68.69,C271,UK
4448,INV5447,S112,Ruler,40,2025-02-10,70.51,C593,Germany
4449,INV5448,S467,Eraser,15,2025-04-03,88.94,C996,UK
4450,INV5449,S419,Ruler,4,2025-06-17,84.83,C579,India
4451,INV5450,S393,Pen,24,2025-09-21,15.82,C886,India
4452,INV5451,S240,Ruler,9,2025-07-07,58.71,C890,USA
4453,INV5452,S750,Eraser,37,2025-02-12,20.89,C620,UK
4454,INV5453,S409,Pen,41,2025-05-27,32.66,C199,USA
4455,INV5454,S185,Stapler,3,2025-12-06,31.43,C196,UK
4456,INV5455,S743,Marker,5,2025-10-02,50.72,C523,USA
4457,INV5456,S365,Notebook,39,2025-09-19,5.47,C558,Germany
4458,INV5457,S326,Pencil,1,2025-08-14,69.49,C522,UK
4459,INV5458,S152,Eraser,11,2025-06-24,72.11,C572,India
4460,INV5459,S351,Notebook,25,2025-01-22,22.04,C463,Germany
4461,INV5460,S565,Pen,6,2025-11-03,14.62,C750,USA
4462,INV5461,S779,Eraser,16,2025-11-10,86.64,C189,USA
4463,INV5462,S720,Ruler,50,2025-06-01,88.93,C205,USA
4464,INV5463,S805,Marker,43,2025-02-03,16.78,C941,India
4465,INV5464,S112,Notebook,9,2025-01-29,62.93,C665,UK
4466,INV5465,S335,Eraser,34,2025-12-08,25.58,C670,Germany
4467,INV5466,S777,Notebook,33,2025-12-28,73.85,C548,France
4468,INV5467,S840,Pencil,42,2025-12-05,81.01,C501,India
4469,INV5468,S393,Notebook,4,2025-11-14,36.53,C891,France
4470,INV5469,S834,Marker,44,2025-06-06,40.24,C242,India
4471,INV5470,S622,Eraser,28,2025-08-08,23.68,C293,UK
4472,INV5471,S818,Stapler,14,2025-09-06,17.23,C257,USA
4473,INV5472,S453,Notebook,11,2025-08-03,24.17,C329,Germany
4474,INV5473,S890,Pencil,16,2025-11-11,82.02,C977,France
4475,INV5474,S967,Ruler,3,2025-02-09,77.35,C402,India
4476,INV5475,S374,Eraser,44,2025-05-26,1.5,C107,India
4477,INV5476,S766,Marker,18,2025-03-28,80.96,C492,Germany
4478,INV5477,S593,Pencil,18,2025-01-10,31.36,C523,UK
4479,INV5478,S849,Pencil,5,2025-01-03,97.13,C937,USA
4480,INV5479,S653,Pencil,8,2025-03-04,69.11,C461,India
4481,INV5480,S168,Eraser,19,2025-04-11,52.85,C895,India
4482,INV5481,S391,Stapler,20,2025-09-19,71.5,C152,USA
4483,INV5482,S321,Ruler,29,2025-01-26,74.84,C388,UK
4484,INV5483,S261,Eraser,19,2025-07-28,37.5,C145,USA
4485,INV5484,S952,Pencil,39,2025-01-29,98.83,C562,UK
4486,INV5485,S335,Notebook,34,2025-01-01,90.16,C456,India
4487,INV5486,S285,Pencil,48,2025-04-01,87.54,C730,USA
4488,INV5487,S194,Notebook,27,2025-11-10,8.17,C703,UK
4489,INV5488,S243,Ruler,31,2025-07-07,71.05,C133,France
4490,INV5489,S977,Eraser,25,2025-10-18,59.81,C999,UK
4491,INV5490,S583,Marker,23,2025-04-23,51.7,C621,Germany
4492,INV5491,S362,Marker,26,2025-12-05,34.12,C717,France
4493,INV5492,S431,Pencil,44,2025-11-19,47.74,C814,India
4494,INV5493,S150,Marker,45,2025-06-21,61.42,C699,India
4495,INV5494,S396,Pen,22,2025-09-17,30.16,C771,Germany
4496,INV5495,S623,Notebook,1,2025-03-25,75.08,C660,UK
4497,INV5496,S872,Pen,15,2025-03-29,12.06,C109,Germany
4498,INV5497,S629,Notebook,17,2025-05-27,57.93,C817,USA
4499,INV5498,S941,Pen,20,2025-10-16,40.79,C627,USA
4500,INV5499,S994,Pen,1,2025-08-28,75.69,C672,France
4501,INV5500,S350,Pen,38,2025-06-25,88.52,C279,USA
4502,INV5501,S162,Notebook,22,2025-08-31,23.93,C221,Germany
4503,INV5502,S635,Ruler,4,2025-03-14,32.36,C882,UK
4504,INV5503,S534,Eraser,4,2025-08-17,32.05,C478,France
4505,INV5504,S317,Ruler,29,2025-08-15,38.18,C342,India
4506,INV5505,S339,Pen,6,2025-11-08,44.97,C161,UK
4507,INV5506,S205,Notebook,23,2025-08-31,14.58,C401,USA
4508,INV5507,S693,Marker,7,2025-09-11,59.39,C629,UK
4509,INV5508,S573,Eraser,44,2025-11-12,81.41,C751,France
4510,INV5509,S167,Pencil,41,2025-02-25,62.81,C283,Germany
4511,INV5510,S692,Pencil,43,2025-04-01,80.33,C539,India
4512,INV5511,S211,Pen,25,2025-05-15,11.24,C770,UK
4513,INV5512,S305,Marker,24,2025-07-04,80.19,C960,USA
4514,INV5513,S148,Pencil,50,2025-02-25,63.92,C786,India
4515,INV5514,S538,Eraser,7,2025-08-01,15.11,C132,India
4516,INV5515,S647,Pen,50,2025-01-13,33.18,C211,France
4517,INV5516,S214,Eraser,24,2025-07-11,93.93,C953,Germany
4518,INV5517,S455,Pen,16,2025-05-19,88.36,C571,UK
4519,INV5518,S574,Notebook,36,2025-02-15,42.19,C941,Germany
4520,INV5519,S972,Marker,37,2025-05-23,51.35,C660,Germany
4521,INV5520,S565,Notebook,6,2025-06-27,77.48,C532,UK
4522,INV5521,S248,Stapler,50,2025-11-15,57.2,C199,USA
4523,INV5522,S934,Pencil,39,2025-10-20,99.76,C374,India
4524,INV5523,S598,Notebook,23,2025-01-01,62.11,C522,UK
4525,INV5524,S916,Pencil,49,2026-01-01,57.02,C417,India
4526,INV5525,S627,Marker,13,2025-12-11,29.33,C650,USA
4527,INV5526,S346,Ruler,43,2025-04-16,49.24,C816,France
4528,INV5527,S898,Pen,29,2025-12-13,60.69,C523,India
4529,INV5528,S499,Ruler,15,2025-08-06,21.99,C594,UK
4530,INV5529,S111,Marker,12,2025-12-09,23.16,C884,USA
4531,INV5530,S480,Stapler,37,2025-04-09,89.22,C172,France
4532,INV5531,S406,Pen,38,2025-08-16,19.22,C255,Germany
4533,INV5532,S980,Eraser,30,2025-07-29,81.09,C492,Germany
4534,INV5533,S325,Eraser,36,2025-01-31,65.14,C107,India
4535,INV5534,S996,Eraser,9,2025-05-23,62.25,C397,USA
4536,INV5535,S947,Notebook,48,2025-11-12,5.57,C986,Germany
4537,INV5536,S490,Stapler,13,2025-11-28,95.54,C103,USA
4538,INV5537,S256,Notebook,11,2025-10-16,33.08,C447,France
4539,INV5538,S669,Eraser,25,2025-08-28,60.14,C464,UK
4540,INV5539,S470,Marker,4,2025-05-22,94.87,C299,USA
4541,INV5540,S304,Ruler,33,2025-02-18,19.66,C556,France
4542,INV5541,S971,Marker,46,2025-06-13,5.33,C484,India
4543,INV5542,S290,Pen,23,2025-11-20,48.9,C943,Germany
4544,INV5543,S827,Pen,25,2025-08-03,92.53,C461,UK
4545,INV5544,S220,Stapler,24,2025-12-11,45.21,C829,UK
4546,INV5545,S987,Notebook,29,2025-10-12,34.49,C366,France
4547,INV5546,S110,Marker,10,2025-09-16,44.0,C698,Germany
4548,INV5547,S413,Pen,14,2025-11-05,81.11,C255,UK
4549,INV5548,S757,Ruler,23,2025-05-02,84.75,C145,UK
4550,INV5549,S798,Marker,23,2025-07-22,55.17,C950,UK
4551,INV5550,S322,Stapler,6,2025-12-18,39.07,C713,UK
4552,INV5551,S390,Stapler,42,2025-12-26,48.26,C199,France
4553,INV5552,S592,Eraser,30,2025-12-04,41.31,C420,Germany
4554,INV5553,S975,Ruler,20,2025-12-12,7.53,C251,UK
4555,INV5554,S288,Notebook,8,2025-01-17,68.3,C608,France
4556,INV5555,S451,Marker,44,2025-05-22,36.66,C658,India
4557,INV5556,S495,Notebook,22,2025-04-03,35.27,C614,Germany
4558,INV5557,S642,Ruler,21,2025-11-18,27.36,C421,USA
4559,INV5558,S801,Notebook,7,2025-12-14,24.7,C345,Germany
4560,INV5559,S530,Stapler,37,2025-02-28,32.7,C172,UK
4561,INV5560,S814,Pencil,24,2025-02-19,39.95,C121,Germany
4562,INV5561,S758,Notebook,35,2025-08-27,95.07,C358,India
4563,INV5562,S662,Stapler,23,2025-03-04,20.77,C736,Germany
4564,INV5563,S833,Eraser,8,2025-06-20,92.54,C490,Germany
4565,INV5564,S823,Ruler,27,2025-06-25,99.76,C432,USA
4566,INV5565,S290,Notebook,33,2025-07-01,41.55,C213,India
4567,INV5566,S223,Pen,10,2025-02-03,65.27,C441,USA
4568,INV5567,S239,Pen,29,2025-11-02,26.21,C900,France
4569,INV5568,S491,Notebook,28,2025-03-24,40.12,C298,USA
4570,INV5569,S429,Notebook,31,2025-01-13,21.18,C823,France
4571,INV5570,S470,Ruler,17,2025-05-09,53.9,C676,India
4572,INV5571,S841,Stapler,19,2025-02-28,8.93,C253,Germany
4573,INV5572,S633,Marker,38,2025-05-30,4.84,C695,Germany
4574,INV5573,S185,Stapler,32,2025-01-19,96.32,C151,Germany
4575,INV5574,S520,Notebook,46,2025-11-09,80.48,C273,India
4576,INV5575,S324,Notebook,26,2025-12-01,24.18,C192,France
4577,INV5576,S887,Pencil,9,2025-05-26,83.8,C223,UK
4578,INV5577,S528,Pencil,19,2025-10-17,19.42,C138,USA
4579,INV5578,S667,Notebook,44,2025-06-15,70.14,C439,Germany
4580,INV5579,S720,Ruler,17,2025-03-06,37.06,C157,Germany
4581,INV5580,S626,Eraser,9,2025-12-30,93.68,C652,France
4582,INV5581,S497,Marker,9,2025-11-09,78.6,C381,India
4583,INV5582,S381,Eraser,21,2025-11-08,4.57,C973,France
4584,INV5583,S623,Marker,42,2025-02-05,74.85,C471,USA
4585,INV5584,S451,Pencil,36,2025-01-31,59.59,C698,Germany
4586,INV5585,S144,Notebook,24,2025-09-17,60.8,C677,France
4587,INV5586,S147,Marker,1,2025-09-13,65.25,C774,UK
4588,INV5587,S265,Ruler,32,2025-10-23,27.61,C844,India
4589,INV5588,S548,Stapler,7,2025-12-20,43.81,C146,Germany
4590,INV5589,S355,Notebook,19,2025-07-04,82.96,C601,UK
4591,INV5590,S389,Marker,10,2025-04-14,96.97,C471,France
4592,INV5591,S708,Ruler,33,2025-12-08,40.54,C286,Germany
4593,INV5592,S471,Notebook,1,2025-06-12,67.01,C903,UK
4594,INV5593,S658,Stapler,23,2025-11-24,27.29,C592,Germany
4595,INV5594,S780,Notebook,40,2025-08-17,75.33,C552,France
4596,INV5595,S338,Pen,36,2025-01-14,80.41,C651,USA
4597,INV5596,S139,Pencil,14,2025-05-19,3.42,C413,India
4598,INV5597,S851,Pencil,12,2025-12-24,91.7,C996,USA
4599,INV5598,S745,Notebook,18,2025-11-11,15.1,C919,India
4600,INV5599,S123,Pencil,33,2025-07-31,10.21,C740,Germany
4601,INV5600,S475,Pen,23,2025-03-29,67.71,C528,Germany
4602,INV5601,S158,Pen,39,2025-12-15,41.7,C271,France
4603,INV5602,S568,Pen,27,2025-04-26,83.86,C658,Germany
4604,INV5603,S756,Pen,20,2025-10-31,13.5,C577,USA
4605,INV5604,S494,Ruler,11,2026-01-01,75.51,C501,Germany
4606,INV5605,S639,Marker,4,2025-07-21,65.78,C355,USA
4607,INV5606,S340,Pen,39,2025-04-25,13.72,C951,UK
4608,INV5607,S909,Notebook,4,2025-01-12,67.05,C378,UK
4609,INV5608,S923,Ruler,7,2025-08-15,97.67,C179,Germany
4610,INV5609,S946,Ruler,41,2025-09-08,68.39,C180,Germany
4611,INV5610,S436,Ruler,5,2025-05-29,4.58,C239,Germany
4612,INV5611,S545,Ruler,48,2025-07-28,26.11,C820,India
4613,INV5612,S997,Pencil,36,2025-10-18,67.9,C102,UK
4614,INV5613,S316,Marker,34,2025-02-14,17.87,C730,India
4615,INV5614,S379,Stapler,29,2025-09-30,7.57,C569,India
4616,INV5615,S709,Stapler,20,2025-12-31,68.86,C172,USA
4617,INV5616,S474,Ruler,2,2026-01-01,75.91,C868,Germany
4618,INV5617,S645,Ruler,39,2025-07-10,64.61,C288,USA
4619,INV5618,S627,Pencil,1,2025-10-16,14.42,C576,UK
4620,INV5619,S891,Ruler,45,2025-11-16,1.55,C943,USA
4621,INV5620,S426,Pencil,8,2025-08-18,9.59,C325,India
4622,INV5621,S399,Marker,15,2025-04-08,97.73,C980,UK
4623,INV5622,S910,Eraser,22,2025-07-18,18.53,C372,UK
4624,INV5623,S920,Marker,42,2025-01-25,6.31,C102,Germany
4625,INV5624,S141,Pen,17,2025-05-28,73.52,C615,India
4626,INV5625,S960,Notebook,33,2025-03-20,32.46,C291,UK
4627,INV5626,S995,Notebook,16,2025-11-15,69.37,C746,France
4628,INV5627,S340,Pen,9,2025-12-08,78.63,C384,USA
4629,INV5628,S129,Marker,11,2025-12-28,96.8,C422,UK
4630,INV5629,S395,Marker,16,2025-11-18,39.09,C375,France
4631,INV5630,S832,Pen,37,2025-04-28,71.38,C454,UK
4632,INV5631,S498,Eraser,37,2025-09-24,83.56,C715,India
4633,INV5632,S424,Ruler,23,2025-04-18,72.96,C903,USA
4634,INV5633,S540,Ruler,8,2025-09-09,49.92,C352,USA
4635,INV5634,S402,Eraser,1,2025-05-08,65.55,C446,India
4636,INV5635,S151,Pen,1,2025-07-16,55.97,C955,USA
4637,INV5636,S501,Ruler,29,2025-04-30,71.16,C591,UK
4638,INV5637,S679,Pen,5,2025-08-04,99.35,C972,India
4639,INV5638,S111,Pencil,8,2025-01-27,20.39,C970,USA
4640,INV5639,S453,Notebook,21,2025-11-15,18.38,C770,USA
4641,INV5640,S266,Ruler,16,2025-01-03,90.42,C864,UK
4642,INV5641,S633,Stapler,19,2025-12-03,11.52,C764,Germany
4643,INV5642,S812,Eraser,6,2025-08-05,78.98,C842,France
4644,INV5643,S785,Pen,50,2025-10-14,11.98,C109,Germany
4645,INV5644,S100,Marker,38,2025-08-25,92.96,C747,France
4646,INV5645,S340,Eraser,46,2025-07-21,41.09,C956,UK
4647,INV5646,S998,Stapler,20,2025-11-11,31.86,C617,France
4648,INV5647,S845,Marker,43,2025-07-31,92.46,C747,USA
4649,INV5648,S216,Eraser,33,2025-06-14,94.19,C291,Germany
4650,INV5649,S837,Pencil,23,2025-03-09,40.29,C186,Germany
4651,INV5650,S855,Pen,30,2025-01-09,62.21,C152,India
4652,INV5651,S225,Pencil,16,2025-11-19,95.32,C362,USA
4653,INV5652,S846,Eraser,6,2025-07-27,57.57,C600,Germany
4654,INV5653,S774,Eraser,17,2025-10-14,29.57,C129,Germany
4655,INV5654,S519,Pencil,28,2025-06-17,55.05,C355,India
4656,INV5655,S123,Notebook,17,2025-09-20,84.8,C338,India
4657,INV5656,S126,Pen,49,2025-02-28,64.5,C599,Germany
4658,INV5657,S782,Pen,50,2025-10-17,5.94,C483,India
4659,INV5658,S597,Marker,2,2025-10-05,14.09,C961,India
4660,INV5659,S172,Marker,50,2025-08-03,79.68,C447,France
4661,INV5660,S390,Notebook,50,2025-12-04,35.4,C281,France
4662,INV5661,S103,Pen,13,2025-09-25,69.74,C394,USA
4663,INV5662,S267,Eraser,44,2025-09-14,44.82,C122,Germany
4664,INV5663,S143,Ruler,27,2025-03-28,94.52,C688,USA
4665,INV5664,S674,Stapler,50,2025-03-15,12.55,C260,UK
4666,INV5665,S976,Pen,46,2025-08-01,43.69,C457,USA
4667,INV5666,S696,Pen,28,2025-07-19,6.27,C562,USA
4668,INV5667,S525,Marker,17,2025-08-28,56.55,C726,USA
4669,INV5668,S588,Pencil,35,2025-09-07,75.45,C467,Germany
4670,INV5669,S245,Eraser,29,2025-10-05,22.75,C180,UK
4671,INV5670,S609,Eraser,22,2025-08-30,54.43,C597,India
4672,INV5671,S992,Pen,21,2025-12-03,59.45,C660,France
4673,INV5672,S420,Stapler,9,2025-08-05,46.09,C353,UK
4674,INV5673,S353,Stapler,46,2025-05-31,9.18,C890,Germany
4675,INV5674,S138,Notebook,41,2025-02-26,37.8,C251,India
4676,INV5675,S840,Stapler,35,2025-06-11,63.68,C190,France
4677,INV5676,S316,Stapler,42,2025-11-29,38.0,C799,France
4678,INV5677,S688,Stapler,31,2025-03-26,41.67,C717,India
4679,INV5678,S543,Eraser,30,2025-07-16,41.39,C732,UK
4680,INV5679,S958,Pencil,46,2025-06-09,47.65,C806,France
4681,INV5680,S258,Eraser,8,2025-12-10,69.14,C453,USA
4682,INV5681,S322,Stapler,16,2025-12-12,81.83,C140,India
4683,INV5682,S347,Pencil,39,2025-07-08,67.0,C312,UK
4684,INV5683,S788,Notebook,19,2025-07-27,3.08,C598,Germany
4685,INV5684,S180,Marker,24,2025-05-13,69.29,C886,USA
4686,INV5685,S112,Notebook,9,2025-07-18,93.08,C863,UK
4687,INV5686,S877,Ruler,29,2025-05-21,95.81,C130,India
4688,INV5687,S316,Ruler,10,2025-08-01,12.57,C766,Germany
4689,INV5688,S142,Ruler,32,2025-01-12,98.94,C738,Germany
4690,INV5689,S975,Eraser,44,2025-08-04,61.87,C526,India
4691,INV5690,S130,Pen,44,2025-05-14,34.25,C710,UK
4692,INV5691,S933,Notebook,49,2025-08-07,64.94,C569,USA
4693,INV5692,S847,Notebook,14,2025-01-29,35.61,C958,France
4694,INV5693,S487,Ruler,27,2025-03-14,80.52,C985,Germany
4695,INV5694,S741,Eraser,14,2025-03-29,60.93,C234,India
4696,INV5695,S975,Eraser,14,2025-03-07,15.97,C799,UK
4697,INV5696,S293,Marker,43,2025-02-02,8.82,C214,USA
4698,INV5697,S899,Pencil,37,2025-04-08,49.0,C624,India
4699,INV5698,S273,Eraser,46,2025-11-13,22.8,C741,Germany
4700,INV5699,S546,Notebook,37,2025-02-02,12.24,C757,USA
4701,INV5700,S132,Marker,30,2025-12-07,18.18,C234,India
4702,INV5701,S791,Pencil,47,2025-01-19,14.28,C257,UK
4703,INV5702,S527,Stapler,6,2025-11-11,58.89,C227,France
4704,INV5703,S347,Marker,16,2025-08-14,65.56,C108,UK
4705,INV5704,S628,Marker,47,2025-01-12,6.52,C914,Germany
4706,INV5705,S505,Eraser,2,2025-08-21,31.84,C247,Germany
4707,INV5706,S770,Notebook,34,2025-06-07,32.12,C548,UK
4708,INV5707,S678,Eraser,49,2025-05-28,21.26,C751,Germany
4709,INV5708,S800,Notebook,4,2025-07-14,48.61,C719,India
4710,INV5709,S287,Eraser,14,2025-07-22,90.9,C277,India
4711,INV5710,S558,Eraser,49,2025-04-22,56.56,C669,UK
4712,INV5711,S144,Pencil,3,2025-01-11,54.64,C344,India
4713,INV5712,S163,Stapler,49,2025-02-09,66.65,C677,Germany
4714,INV5713,S611,Notebook,19,2025-02-26,72.56,C208,France
4715,INV5714,S620,Pen,8,2025-07-09,34.85,C919,UK
4716,INV5715,S440,Notebook,37,2025-11-22,95.53,C524,UK
4717,INV5716,S297,Ruler,42,2025-08-26,45.41,C655,Germany
4718,INV5717,S766,Marker,6,2025-08-02,37.56,C445,UK
4719,INV5718,S214,Eraser,18,2025-02-10,44.55,C151,Germany
4720,INV5719,S153,Stapler,18,2025-10-09,10.93,C831,USA
4721,INV5720,S976,Stapler,44,2025-01-20,64.49,C742,USA
4722,INV5721,S571,Pencil,35,2025-11-02,70.85,C286,France
4723,INV5722,S817,Stapler,26,2025-02-26,88.73,C898,India
4724,INV5723,S961,Marker,50,2025-01-19,62.95,C534,USA
4725,INV5724,S921,Stapler,21,2025-09-29,7.81,C488,India
4726,INV5725,S914,Eraser,49,2025-06-08,78.16,C515,UK
4727,INV5726,S500,Stapler,22,2025-07-16,95.35,C180,Germany
4728,INV5727,S723,Pen,21,2025-02-15,91.06,C934,USA
4729,INV5728,S955,Stapler,29,2025-08-16,13.09,C376,India
4730,INV5729,S323,Stapler,30,2025-02-13,36.41,C857,France
4731,INV5730,S873,Pencil,16,2025-03-21,63.32,C163,USA
4732,INV5731,S433,Pencil,48,2025-02-02,68.01,C107,India
4733,INV5732,S645,Marker,22,2025-12-09,39.57,C534,France
4734,INV5733,S956,Marker,20,2025-12-29,44.2,C989,UK
4735,INV5734,S190,Eraser,10,2025-08-12,83.13,C663,France
4736,INV5735,S837,Stapler,41,2025-09-22,24.89,C834,Germany
4737,INV5736,S386,Eraser,32,2025-09-04,25.64,C288,Germany
4738,INV5737,S619,Notebook,25,2025-06-20,14.72,C864,UK
4739,INV5738,S443,Marker,5,2025-02-17,73.08,C434,India
4740,INV5739,S427,Notebook,17,2025-07-19,12.8,C936,France
4741,INV5740,S724,Stapler,10,2025-06-25,30.83,C428,India
4742,INV5741,S297,Ruler,5,2025-07-20,68.76,C817,Germany
4743,INV5742,S478,Eraser,48,2025-04-25,95.98,C150,USA
4744,INV5743,S476,Notebook,36,2025-04-23,30.57,C336,France
4745,INV5744,S574,Pencil,28,2025-09-12,66.53,C711,Germany
4746,INV5745,S240,Eraser,37,2025-08-20,31.51,C964,UK
4747,INV5746,S184,Eraser,15,2025-09-13,10.61,C252,France
4748,INV5747,S303,Marker,20,2025-01-29,24.11,C349,UK
4749,INV5748,S371,Stapler,32,2025-12-01,72.32,C454,France
4750,INV5749,S119,Notebook,19,2025-04-22,86.55,C357,USA
4751,INV5750,S763,Pencil,33,2025-04-23,33.82,C828,USA
4752,INV5751,S921,Stapler,24,2025-04-24,79.66,C203,India
4753,INV5752,S933,Stapler,45,2025-04-07,95.13,C505,India
4754,INV5753,S446,Pen,10,2025-01-31,34.31,C414,USA
4755,INV5754,S570,Pencil,47,2025-06-20,95.07,C171,USA
4756,INV5755,S954,Pen,20,2025-05-04,8.03,C491,USA
4757,INV5756,S364,Pencil,23,2025-02-10,73.36,C268,UK
4758,INV5757,S734,Pencil,14,2025-02-11,47.76,C839,USA
4759,INV5758,S753,Pencil,23,2025-12-24,86.45,C890,India
4760,INV5759,S461,Eraser,24,2025-04-09,16.04,C579,India
4761,INV5760,S312,Eraser,21,2025-10-11,37.59,C534,UK
4762,INV5761,S318,Ruler,10,2025-04-20,49.41,C791,USA
4763,INV5762,S702,Marker,5,2025-02-01,74.32,C276,USA
4764,INV5763,S300,Ruler,1,2025-04-07,79.08,C125,USA
4765,INV5764,S854,Ruler,41,2025-05-21,14.5,C238,Germany
4766,INV5765,S245,Pencil,41,2025-07-22,3.96,C689,USA
4767,INV5766,S651,Stapler,11,2025-03-02,20.22,C950,India
4768,INV5767,S801,Notebook,17,2025-04-27,19.81,C938,USA
4769,INV5768,S648,Notebook,44,2025-07-03,14.43,C531,France
4770,INV5769,S561,Eraser,46,2025-01-04,79.57,C821,India
4771,INV5770,S873,Pencil,48,2025-11-18,90.41,C642,Germany
4772,INV5771,S730,Pen,44,2025-01-02,12.89,C368,France
4773,INV5772,S298,Pen,27,2025-08-25,87.53,C345,Germany
4774,INV5773,S634,Pen,26,2025-09-14,57.06,C932,India
4775,INV5774,S372,Stapler,42,2025-07-14,24.5,C722,UK
4776,INV5775,S718,Pencil,30,2025-02-04,70.85,C997,India
4777,INV5776,S172,Pencil,8,2025-03-02,99.16,C507,Germany
4778,INV5777,S211,Notebook,8,2025-12-29,84.9,C325,USA
4779,INV5778,S473,Marker,8,2025-06-01,92.18,C701,Germany
4780,INV5779,S594,Marker,14,2025-05-03,50.49,C637,Germany
4781,INV5780,S551,Stapler,42,2025-03-08,77.19,C224,Germany
4782,INV5781,S545,Marker,20,2025-03-01,17.13,C859,India
4783,INV5782,S378,Pen,32,2025-10-12,62.72,C820,USA
